Galaxy_ID,name,RA,Dec,RA_hms,Dec_dms,z,z_source,Filter,Magnitude_zeropoint,Exposure_time,Bolometric_Luminosity,PSF_x_coordinate,PSF_y_coordinate,PSF_magnitude,Component_1_type,Component_1_new_type,Component_1_x_coordinate,Component_1_y_coordinate,Component_1_magnitude,Component_1_surface_brightness,Component_1_effective_radius,Component_1_sersic_index,Component_1_axis_ratio,Component_1_position_angle,Component_1_fourier_mode_amplitude,Component_1_fourier_mode_phase_angle,Component_1_Diskyness(-)/Boxyness(+),Component_1_truncation_x_coordinate,Component_1_truncation_y_coordinate,Component_1_truncation_break_radius,Component_1_truncation_softening_length,Component_1_truncation_axis_ratio,Component_1_truncation_position_angle,Component_1_spiral_inner_radius,Component_1_spiral_outer_radius,Component_1_spiral_cumulative_rotation_to_outer_radius,Component_1_asymptotic_spiral_powerlaw,Component_1_spiral_inclination_to_L.O.S.,Component_1_spiral_sky_position_angle,Component_2_type,Component_2_new_type,Component_2_x_coordinate,Component_2_y_coordinate,Component_2_magnitude,Component_2_surface_brightness,Component_2_effective_radius,Component_2_sersic_index,Component_2_axis_ratio,Component_2_position_angle,Component_2_fourier_mode_amplitude,Component_2_fourier_mode_phase_angle,Component_2_Diskyness(-)/Boxyness(+),Component_2_truncation_x_coordinate,Component_2_truncation_y_coordinate,Component_2_truncation_break_radius,Component_2_truncation_softening_length,Component_2_truncation_axis_ratio,Component_2_truncation_position_angle,Component_2_spiral_inner_radius,Component_2_spiral_outer_radius,Component_2_spiral_cumulative_rotation_to_outer_radius,Component_2_asymptotic_spiral_powerlaw,Component_2_spiral_inclination_to_L.O.S.,Component_2_spiral_sky_position_angle,Component_3_type,Component_3_new_type,Component_3_x_coordinate,Component_3_y_coordinate,Component_3_magnitude,Component_3_surface_brightness,Component_3_effective_radius,Component_3_sersic_index,Component_3_axis_ratio,Component_3_position_angle,Component_3_fourier_mode_amplitude,Component_3_fourier_mode_phase_angle,Component_3_Diskyness(-)/Boxyness(+),Component_3_truncation_x_coordinate,Component_3_truncation_y_coordinate,Component_3_truncation_break_radius,Component_3_truncation_softening_length,Component_3_truncation_axis_ratio,Component_3_truncation_position_angle,Component_3_spiral_inner_radius,Component_3_spiral_outer_radius,Component_3_spiral_cumulative_rotation_to_outer_radius,Component_3_asymptotic_spiral_powerlaw,Component_3_spiral_inclination_to_L.O.S.,Component_3_spiral_sky_position_angle,Component_4_type,Component_4_new_type,Component_4_x_coordinate,Component_4_y_coordinate,Component_4_magnitude,Component_4_surface_brightness,Component_4_effective_radius,Component_4_sersic_index,Component_4_axis_ratio,Component_4_position_angle,Component_4_fourier_mode_amplitude,Component_4_fourier_mode_phase_angle,Component_4_Diskyness(-)/Boxyness(+),Component_4_truncation_x_coordinate,Component_4_truncation_y_coordinate,Component_4_truncation_break_radius,Component_4_truncation_softening_length,Component_4_truncation_axis_ratio,Component_4_truncation_position_angle,Component_4_spiral_inner_radius,Component_4_spiral_outer_radius,Component_4_spiral_cumulative_rotation_to_outer_radius,Component_4_asymptotic_spiral_powerlaw,Component_4_spiral_inclination_to_L.O.S.,Component_4_spiral_sky_position_angle,Component_5_type,Component_5_new_type,Component_5_x_coordinate,Component_5_y_coordinate,Component_5_magnitude,Component_5_surface_brightness,Component_5_effective_radius,Component_5_sersic_index,Component_5_axis_ratio,Component_5_position_angle,Component_5_fourier_mode_amplitude,Component_5_fourier_mode_phase_angle,Component_5_Diskyness(-)/Boxyness(+),Component_5_truncation_x_coordinate,Component_5_truncation_y_coordinate,Component_5_truncation_break_radius,Component_5_truncation_softening_length,Component_5_truncation_axis_ratio,Component_5_truncation_position_angle,Component_5_spiral_inner_radius,Component_5_spiral_outer_radius,Component_5_spiral_cumulative_rotation_to_outer_radius,Component_5_asymptotic_spiral_powerlaw,Component_5_spiral_inclination_to_L.O.S.,Component_5_spiral_sky_position_angle,Total_Galaxy_Luminosity,Total_Galaxy_Luminosity_Min,Total_Galaxy_Luminosity_Max,Total_Host_Galaxy_Luminosity,Total_Host_Galaxy_Luminosity_Min,Total_Host_Galaxy_Luminosity_Max,PSF_Luminosity,PSF_Luminosity_Ratio,PSF_Luminosity_Ratio_Min,PSF_Luminosity_Ratio_Max,Bulge_Luminosity_Ratio,Bulge_Luminosity_Ratio_Min,Bulge_Luminosity_Ratio_Max,Pseudobulge_Luminosity_Ratio,Pseudobulge_Luminosity_Ratio_Min,Pseudobulge_Luminosity_Ratio_Max,Compact_Component_Luminosity_Ratio,Compact_Component_Luminosity_Ratio_Min,Compact_Component_Luminosity_Ratio_Max,upmag_cone,rpmag_cone,e_upmag_cone,e_rpmag_cone,umag,rmag,e_umag,e_rmag,Stellar_Mass,Err_Stellar_Mass,MBH,Err_MBH
g045,J112255.19+160040.6,170.7299583,16.0112778,11 22 55.19,+16 00 40.6,0.117,SDSS,F850LP,24.847,860.0,1.1290525028416799E45,"(1569.6072, 0.0017)","(894.084, 0.0017)","(17.7198, 1.9200003749999635)",bulge,bulge,"(1570.1259, 0.006)","(895.0184, 0.0066)","(18.2294, 0.23001358655522938)","(15.3594, 0.0019)","(3.7388, 4.611431475149555)","(0.05, 0.3303591379090338)","(0.9286, 0.0031)","(35.4424, 1.3418)",,,,,,,,,,,,,,,,disk,disk,"(1569.6428, 0.0819)","(893.6211, 0.0902)","(17.2516, 0.23000784769220375)","(21.1214, 0.0013)","(71.1307, 4.601606954097666)","(0.4145, 0.3300049090543958)","(0.9131, 0.0011)","(-10.0827, 0.6073)",,,,,,,,,,,,,,,,bulge,bulge,"(1569.8984, 0.0139)","(895.4402, 0.0197)","(17.596, 0.23001704284682908)","(18.5247, 0.0008)","(20.2391, 4.600148801941085)","(0.7573, 0.3300280139624514)","(0.6, 0.0006)","(1.01, 0.0866)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.4772480960809398E44,9.75124271274744E43,3.4203072743785906E44,1.13252586230598E44,9.16311838373712E43,1.39975800278544E44,3.44722233774966E43,0.3043835423529,0.0420161433504927,2.20508912684055,0.190362397991324,0.124615166335891,0.294965496919344,0.0,0.0,0.00416748545739243,0.190362397991324,0.124615166335891,0.294965496919344,17.61,17.156,0.034,0.017,17.369,16.660999999999998,0.011000000000000001,0.004,9.986912348836421,0.3,7.40707189396,0.11828860456376672
g047,J112728.79+634319.7,171.8699583,63.7221389,11 27 28.79,+63 43 19.7,0.164,SDSS,F850LP,24.847,660.0,9.330429572780061E44,"(1569.2891, 0.0039)","(890.342, 0.003)","(19.0729, 1.9200030104143067)",bulge,bulge,"(1570.0276, 0.012)","(891.0793, 0.0119)","(19.1109, 0.23004019214041707)","(15.86, 0.003)","(3.7269, 4.635217588204463)","(0.0503, 0.33125434336775117)","(0.656, 0.0044)","(-88.5053, 0.464)",,,,,,,,,,,,,,,,disk,disk,"(1563.9508, 0.2086)","(888.7355, 0.0535)","(17.8189, 0.23000704337041508)","(21.2863, 0.0019)","(114.3745, 4.60903184627748)","(0.3339, 0.3300054696516408)","(0.2611, 0.0005)","(-82.163, 0.0433)",,,,,,,,,,,,,,,,bulge,bulge,"(1570.0127, 0.0313)","(888.149, 0.0161)","(18.1736, 0.23002089035563705)","(18.9143, 0.0012)","(21.7451, 4.600374516275822)","(0.7783, 0.3300254687141585)","(0.4322, 0.0008)","(-79.7233, 0.077)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.53583314754854E44,1.11062081873023E44,2.85448332769273E44,1.3290968203059799E44,1.07534999581799E44,1.64271945396366E44,2.0673632724256E43,0.155546476437258,0.0214709960529972,1.1268553293733001,0.150196626254465,0.0983189698234258,0.236130304439241,0.0,0.0,0.00668295998320885,0.150196626254465,0.0983189698234258,0.236130304439241,17.877,17.607,0.016,0.013000000000000001,17.755,17.295,0.011000000000000001,0.005,9.96623774310315,0.3,8.00368551236,0.12140348091080472
g048,J113246.67+062624.5,173.1944583,6.4401389,11 32 46.67,+06 26 24.5,0.084,SDSS,F850LP,24.847,980.0,4.77849334163705E44,"(1576.4796, 0.0018)","(896.9943, 0.0016)","(18.3982, 1.9200002109374883)",disk,disk,"(1571.384, 0.1114)","(897.2223, 0.137)","(17.1443, 0.2300095867567263)","(21.7274, 0.0014)","(106.3206, 4.603734696960719)","(0.3834, 0.3300049090543958)","(0.8082, 0.0014)","(-5.3919, 0.2585)",,,,,,,,,,,,,,,,bar,bar,"(1580.8912, 0.3241)","(899.2747, 0.1818)","(17.7385, 0.23)","(22.0449, 0.0013)","(425.1992, 9.539275528571338)","(1.5451, 0.33021449089947585)","(0.1203, 0.001)","(-61.1577, 0.0344)",,,"(4.9374, 1.0778)","(1595.3176, 0.4598)","(887.8369, 0.2719)","(44.9103, 0.6681)","(143.0176, 2.6183)","(0.4943, 0.0047)","(71.3872, 0.3765)",,,,,,,bulge,pseudobulge,"(1576.925, 0.0363)","(897.9061, 0.0403)","(19.2848, 0.23004019214041707)","(19.586, 0.0034)","(14.0645, 4.600110608452801)","(0.4273, 0.3300545409474016)","(0.8641, 0.0024)","(-8.2979, 0.913)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,5.87158344425869E43,4.1695577320595604E43,1.1466598318997999E44,4.96148967168452E43,4.01428826645239E43,6.1321903487034E43,9.100937725741671E42,0.183431556406964,0.0253203923521391,1.32885523316163,0.0,0.0,0.00507772177968039,0.081065123942597,0.0530657661111991,0.128915645940901,0.582148859608811,0.38108923471486494,0.894363652322537,18.408,17.872,0.027000000000000003,0.013000000000000001,17.664,16.715999999999998,0.015,0.005,9.834551361178134,0.3,6.34961638821,0.13908394862115941
g050,J114116.17+215621.7,175.317375,21.9393611,11 41 16.17,+21 56 21.7,0.063,SDSS,F814W,25.934,600.0,8.15663880929766E44,"(2111.5227, 0.0017)","(1375.9703, 0.0021)","(17.6648, 1.8542864935613597)",bulge,bulge,"(2111.5525, 0.0025)","(1379.4146, 0.0038)","(16.5645, 0.2557229084739327)","(13.6, 0.0007)","(1.7365, 4.5428620835777265)","(6.6102, 0.31190069881032223)","(0.8302, 0.0015)","(-14.6841, 0.4226)",,,,,,,,,,,,,,,,disk,disk,"(2114.8896, 0.04)","(1382.0801, 0.0399)","(15.5165, 0.25571929125188686)","(20.3824, 0.0005)","(89.9801, 4.544302386550455)","(1.0977, 0.30430050265874903)","(0.975, 0.0007)","(-88.3713, 1.1785)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.2071593118244101E44,8.869473031375839E43,1.99483530253562E44,1.09729786108715E44,8.67034576479622E43,1.3887134707336501E44,1.0986145073726401E43,0.100119989870771,0.0143389742215454,0.699074579312603,0.275829553873822,0.172212042637478,0.44331616145415,0.0,0.0,0.0015239288968549199,0.275829553873822,0.172212042637478,0.44331616145415,17.131,16.762999999999998,0.016,0.015,16.176,15.446,0.006,0.003,9.989594696845995,0.3,7.33911037572,0.12255937909057764
g051,J114936.86+531516.8,177.40361,53.2546769,11 49 36.86,+53 15 16.8,0.1902,SDSS,F850LP,24.847,1000.0,8.589062306591681E44,"(1564.1819, 0.0014)","(892.6649, 0.0019)","(18.6005, 1.85428610257535)",bulge,pseudobulge,"(1564.2327, 0.0337)","(892.9362, 0.0313)","(18.1379, 0.25687575969399556)","(22.7302, 0.002)","(60.2752, 5.094940226382265)","(4.8319, 0.3239679550794605)","(0.848, 0.0031)","(-34.3859, 0.8756)",,,,,,,,,,,,,,,,disk,disk,"(1562.1366, 0.1646)","(897.4561, 0.2358)","(18.7492, 0.25581283376399894)","(22.6782, 0.0043)","(107.3365, 4.550325634546187)","(0.0944, 0.3042916461527778)","(0.5701, 0.0016)","(-21.8005, 0.2022)",,,,,,,,,,,,,,,,bulge,bulge,"(1567.6281, 0.0057)","(891.2537, 0.0193)","(20.6299, 0.2924472703212792)","(13.9269, 0.0058)","(2.5025, 4.5664511363210885)","(0.0516, 0.306431453865897)","(0.06, 0.0477)","(-35.8178, 0.3624)",,,,,,,,,,,,,,,,disk,disk,"(1556.9622, 0.2375)","(882.4521, 0.3875)","(19.1007, 0.2559256843663163)","(22.1704, 0.0056)","(110.6189, 4.579252936932853)","(0.2734, 0.3043047089980162)","(0.2037, 0.0012)","(-31.1255, 0.0698)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.85721423745576E44,1.19504712899561E44,4.239702744017351E44,1.41378848600896E44,1.1146748154850602E44,1.7932583347701602E44,4.4342575144680303E43,0.31364362903999,0.0448191495626632,2.19476063804545,0.048381181538356,0.0291366182939287,0.0888243842558127,0.480260059408753,0.298859970157896,0.7802176306133901,0.480260059408753,0.298859970157896,0.7802176306133901,18.418,18.075,0.021,0.015,18.164,17.601,0.016,0.006,9.988271710910048,0.3,6.8693846882,0.11455231419703826
g053,J115338.25+725153.8,178.409375,72.8649444,11 53 38.25,+72 51 53.8,0.127,INT,F814W,25.934,660.0,4.86627904452046E44,"(1562.0856, 0.001)","(899.6985, 0.0011)","(17.7743, 1.6900000739644954)",disk,disk,"(1557.1377, 0.0)","(898.0376, 0.0)","(17.2025, 0.32000024999990234)","(22.0683, 0.0008)","(134.6802, 4.4)","(0.1482, 0.24000002083333244)","(0.8156, 0.0001)","(-60.7888, 0.0)",,,,,,,,,,,,,,,,bulge,bulge,"(1562.4839, 0.0)","(899.202, 0.0)","(18.5576, 0.32000001562499963)","(17.8428, 0.0014)","(8.2114, 4.4)","(0.818, 0.24000008333331888)","(0.7771, 0.0001)","(-64.6563, 0.0)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1561.1418, 0.0)","(896.7992, 0.0)","(18.2677, 0.32000001562499963)","(20.3799, 0.0014)","(37.6404, 4.4)","(0.3234, 0.24000002083333244)","(0.6985, 0.0001)","(3.0599, 0.0)",,,,,,,,,,,,,,,,spiral_arms,spiral_arms,"(1562.5221, 0.0)","(900.2716, 0.0)","(18.908, 0.32000001562499963)","(21.0162, 0.0036)","(53.6847, 4.4)","(1.0106, 0.24)","(0.2239, 0.0001)","(-1.523, 0.0)",,,,,,,,,,"(71.0401, 0.0)","(220.482, 0.0)","(-205.5423, 0.0)","(2.2483, 0.0)",0.0,"(8.4791, 0.0)",,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.83340664410962E44,1.13045155246994E44,3.95795290288114E44,1.39332717595076E44,1.03765516331484E44,1.87091115418456E44,4.4007946815886404E43,0.315847904034865,0.0495995702134488,2.0113057039387,0.153517538838567,0.0851447621494633,0.281623521222078,0.200501672311657,0.111203366916255,0.36633675963115103,0.534808128280248,0.296618232631721,0.969097525716551,18.166,17.558,0.02,0.018000000000000002,17.708,16.753,0.016,0.004,10.161514837410197,0.3,7.507284893184639,0.12378965540177615
g054,J120049.17+390450.6,180.204875,39.0807222,12 00 49.17,+39 04 50.6,0.12,SDSS,F850LP,24.847,1000.0,5.43009420776644E44,"(1572.9314, 0.0019)","(899.224, 0.0021)","(18.4095, 1.6900002396449534)",disk,disk,"(1572.8337, 0.0913)","(904.057, 0.1922)","(18.1556, 0.3200202493593179)","(21.8516, 0.0026)","(90.101, 4.414049570405842)","(0.6208, 0.2400826732606916)","(0.419, 0.0016)","(-24.8042, 0.119)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1575.1523, 0.0272)","(898.6139, 0.0328)","(18.634, 0.32004555925680334)","(19.738, 0.0021)","(18.349, 4.400475666334266)","(0.9193, 0.24016496413923494)","(0.7914, 0.0017)","(14.0146, 0.5386)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,5.934199018401929E43,3.3895890489240497E43,1.45255696998887E44,4.00541978363441E43,2.9828813197492997E43,5.37848674668544E43,1.92877923476751E43,0.481542344861889,0.0756175014143869,3.06652594343649,0.0,0.0,0.0134270201206588,0.39159260627119297,0.217172182203618,0.719524678257366,0.608407393728807,0.337422717855872,1.11044727722755,19.198,18.261,0.026000000000000002,0.017,18.942999999999998,17.797,0.026000000000000002,0.006999999999999999,9.746176817098819,0.3,7.45941260006,0.11804736996397086
g055,J120332.94+022934.6,180.88725,2.4929444,12 03 32.94,+02 29 34.6,0.078,SDSS,F814W,25.934,720.0,6.59069541239938E44,"(1607.022, 0.0013)","(1665.637, 0.0017)","(17.9482, 1.9200003749999635)",bulge,pseudobulge,"(1607.042, 0.0006)","(1662.6368, 0.0023)","(15.8721, 0.2300021739027699)","(19.5043, 0.0004)","(30.0451, 4.601244288233347)","(20.0, 0.3305994706589834)","(0.6999, 0.0004)","(-82.9708, 0.0296)",,,,,,,,,,,,,,,,disk,disk,"(1594.209, 0.0061)","(1664.1516, 0.0623)","(16.4451, 1.337917785217014)","(23.0138, 0.0021)","(307.3096, 186.5752149730773)","(0.0537, 0.3300001363636082)","(0.7999, 0.0011)","(-79.1066, 0.182)",,,,,,,,,,,,,,,,spiral_arms,spiral_arms,"(1610.5061, 0.0325)","(1665.3959, 0.033)","(16.1952, 0.23000704337041508)","(21.0227, 0.0008)","(132.7722, 4.607432534503354)","(1.2224, 0.33000946956110216)","(0.4077, 0.0003)","(-17.4799, 2787.7109)",,,,,,,,,,"(-82.7648, 7.4228)","(433.4991, 5.1851)","(-175.0624, 8.7417)","(4.952, 0.1841)",0.0,"(-0.8958, 2787.7102)",,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.2235627317513098E44,1.4408227667417598E44,4.52075710432098E44,2.09109645200226E44,1.4182229358458E44,3.7443214154286E44,1.3246627974904198E43,0.0633477617075977,0.00603576146076329,0.5474708307614,0.0,0.0,0.00140312913626529,0.428717562056908,0.193718611769868,0.78267412995395,0.428717562056908,0.193718611769868,0.78267412995395,16.784000000000002,16.538,0.023,0.012,16.37,15.449000000000002,0.008,0.003,10.304739441647412,0.3,7.80159598074,0.12068948144826813
g056,J120932.94+322429.4,182.38725,32.4081667,12 09 32.94,+32 24 29.4,0.131,SDSS,F850LP,24.847,660.0,7.26388572284448E44,"(1568.198, 0.0035)","(892.1166, 0.0036)","(18.7914, 1.9200087603966811)",bulge,pseudobulge,"(1567.8179, 0.0111)","(891.8128, 0.0102)","(17.2609, 0.23003138916243582)","(19.6809, 0.008)","(23.4969, 4.60378723335473)","(6.0417, 0.33916204091849667)","(0.4156, 0.0021)","(65.1888, 0.09)",,,,,,,,,,,,,,,,disk,disk,"(1566.8716, 0.0447)","(892.4232, 0.0204)","(18.0683, 0.230282348433396)","(18.2207, 0.0049)","(30.76, 4.601121880585212)","(1.0594, 0.330089821109346)","(0.1419, 0.0007)","(65.4419, 0.023)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.15481924494092E44,8.295547219256749E43,2.18607188432445E44,9.90804021244714E43,8.015725992361489E43,1.22470830577845E44,1.64015223696203E43,0.165537503057523,0.022847989645779,1.19934685824106,0.0,0.0,0.00589157750158901,0.677791939976592,0.44364842266234705,1.04140051897402,0.677791939976592,0.44364842266234705,1.04140051897402,19.249000000000002,17.827,0.032,0.012,18.985,17.38,0.024,0.005,10.356566272546653,0.3,7.66510270118,0.11717243945754319
g057,J122829.29+110354.1,187.12207,11.0650381,12 28 29.29,+11 03 54.1,0.1673,SDSS,F850LP,24.847,1000.0,5.367350150143841E44,"(1579.1976, 0.0019)","(894.3425, 0.0019)","(18.3564, 1.9200002109374883)",disk,disk,"(1579.8489, 0.2932)","(898.0756, 0.2071)","(18.4088, 0.23003138916243582)","(27.8161, 0.5006)","(126.5512, 4.612153202138888)","(0.1342, 0.3300049090543958)","(0.6546, 0.0019)","(-54.3248, 0.2595)",,,,,,,,,,,,,,,,bulge,bulge,"(1579.6721, 0.0185)","(894.1807, 0.014)","(19.2817, 0.23006816381237974)","(18.3344, 0.0045)","(8.5946, 4.6001561288721495)","(0.6581, 0.3301734241273819)","(0.6197, 0.0021)","(-55.1848, 0.245)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1579.5592, 0.051)","(894.0417, 0.0435)","(18.6569, 0.23001469518272089)","(20.3622, 0.0025)","(40.0092, 4.601115265889347)","(0.3031, 0.3300080150541802)","(0.448, 0.0007)","(-49.0164, 0.0795)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.3112003320927099E44,7.940392996841671E43,3.5535895594805597E44,8.93297719931079E43,7.227416848431761E43,1.10410238321236E44,4.1790261216163397E43,0.46782008152206705,0.0645751842628516,3.38915995526078,0.19950733173182,0.130592571283679,0.315108107982502,0.354714433338702,0.232198740872833,0.552192571529288,0.445778234929478,0.291805304816974,0.691315100517441,18.369,17.987000000000002,0.02,0.023,18.234,17.706,0.017,0.006999999999999999,9.755090624850439,0.3,8.32328712185,0.12799549838256913
g059,J123748.50+092323.2,189.4520833,9.3897778,12 37 48.50,+09 23 23.2,0.125,SDSS,F850LP,24.847,660.0,3.4728536015494197E44,"(1571.1096, 0.0021)","(888.1068, 0.0021)","(18.0792, 1.9200007526040193)",bulge,pseudobulge,"(1571.8767, 0.0259)","(888.7956, 0.0172)","(18.0453, 0.23184615588790772)","(20.676, 0.0028)","(29.1805, 4.799619989124139)","(5.4872, 0.34573054536734243)","(0.557, 0.002)","(71.1763, 0.4412)",,,,,,,,,,,,,,,,disk,disk,"(1571.3777, 0.3215)","(885.1196, 0.1297)","(18.1854, 0.23046928211802978)","(21.9503, 0.0031)","(102.2999, 4.625382060976152)","(0.3035, 0.33002672619047085)","(0.4414, 0.0012)","(79.0759, 0.1349)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1569.3811, 0.0838)","(889.9645, 0.0339)","(18.0108, 0.2302350103698393)","(20.1781, 0.0029)","(49.7886, 4.605998805905186)","(0.6772, 0.33006800814377635)","(0.3244, 0.0009)","(89.2654, 0.0621)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.14321482173613E44,7.421017080204611E43,2.73458509705302E44,8.57665170909101E43,6.933846187436889E43,1.0608684547429E44,2.85549650827034E43,0.332938377950406,0.0459218945185614,2.413835838099,0.0,0.0,0.00623699729192975,0.343497720491748,0.224306384579425,0.53226140043909,0.343497720491748,0.224306384579425,0.53226140043909,18.172,17.583,0.034,0.026000000000000002,17.914,17.108,0.015,0.005,9.91555992524342,0.3,6.37733116144,0.19039225388993686
g060,J124223.36+194720.9,190.5973333,19.7891389,12 42 23.36,+19 47 20.9,0.16,SDSS,F850LP,24.847,1000.0,1.0044238814974599E45,"(1575.6467, 0.0025)","(884.0538, 0.0024)","(18.5705, 1.9200011484371564)",disk,disk,"(1574.5757, 0.1518)","(887.3378, 0.0969)","(17.3231, 0.2300114997125144)","(22.5068, 0.0056)","(112.3109, 4.604777311662312)","(0.3233, 0.3300054696516408)","(0.6524, 0.0007)","(75.8828, 0.1281)",,,,,,,,,,,,,,,,bulge,bulge,"(1577.8572, 0.008)","(884.7498, 0.0057)","(18.6134, 0.2300195643852931)","(15.0134, 0.0029)","(2.9199, 4.613995319676863)","(0.05, 0.3307258834745173)","(0.7859, 0.0033)","(19.8774, 0.6443)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1577.202, 0.0524)","(883.8401, 0.0306)","(19.5638, 0.23062005550255166)","(19.2773, 0.0107)","(13.213, 4.600555645788886)","(0.2788, 0.3300441788609519)","(0.5754, 0.0029)","(87.0267, 0.2799)",,,,,,,,,,,,,,,,bar,bar,"(1576.0759, 0.0157)","(884.8883, 0.1131)","(17.321, 0.23)","(20.0817, 0.0014)","(112.0263, 5.886628766959914)","(1.1872, 0.3300545409474016)","(0.2771, 0.0073)","(-0.7593, 0.0495)",,,"(-0.4137, 0.0168)","(1595.7051, 1.9697)","(886.2672, 0.1085)","(24.9489, 1.2881)","(208.666, 11.2976)","(0.304, 0.0151)","(-86.2182, 0.1434)",,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.6988582058725298E44,1.9849805303720404E44,4.77437163728352E44,2.38783543398847E44,1.9319175391304E44,2.95134654263837E44,3.11022771884061E43,0.130253018050139,0.0179792479381985,0.943635045347605,0.125206765078499,0.0819604161992399,0.194824662442895,0.0521756412067055,0.0341353184419342,0.0833028209488855,0.410911026109614,0.268984578098522,0.631275881641631,17.152,17.155,0.02,0.015,17.043,16.625,0.009000000000000001,0.004,10.196744876318515,0.3,8.25746098665,0.12554702820128866
g062,J125258.72+591832.8,193.2446667,59.3091111,12 52 58.72,+59 18 32.8,0.123,SDSS,F850LP,24.847,1000.0,3.6740952472492406E44,"(1604.6787, 0.005)","(1660.3109, 0.0044)","(20.2139, 1.9200103359096794)",bulge,pseudobulge,"(1604.493, 0.0118)","(1660.1963, 0.0105)","(18.389, 0.23011901268691382)","(19.0023, 0.0039)","(11.2164, 4.600681758174542)","(1.8752, 0.3305407841704258)","(0.9324, 0.0023)","(-37.7943, 1.5547)",,,,,,,,,,,,,,,,disk,disk,"(1603.4066, 0.1211)","(1663.6265, 0.1092)","(16.6353, 0.2300095867567263)","(23.4557, 0.0131)","(116.7597, 4.604148255649464)","(0.5652, 0.3300054696516408)","(0.9679, 0.001)","(-39.8423, 1.8407)",,,,,,,,,,,,,,,,disk,disk,"(1605.5996, 0.0611)","(1660.4707, 0.0386)","(17.8568, 0.23006816381237974)","(20.323, 0.0021)","(63.8265, 4.606605209913261)","(0.7416, 0.33003068039199024)","(0.3393, 0.0015)","(-57.8389, 0.0597)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.62694893243608E44,1.2916645559658298E44,2.18946517865046E44,1.5883419757607698E44,1.28507795378109E44,1.96317291718928E44,3.8606956675315E42,0.0243064511701414,0.0033550799968088602,0.17609224467306,0.0,0.0,0.00326478989983712,0.13052134933871,0.0854317709281926,0.202673305318727,0.13052134933871,0.0854317709281926,0.202673305318727,17.796,17.465,0.018000000000000002,0.016,17.226,16.469,0.011000000000000001,0.004,10.242964024429302,0.3,7.82929115469,0.12704675162147888
